city,timestamp,temperature,season
New York,2010-05-14,7.911318441068591,spring
New York,2010-05-15,11.159122047581592,spring
New York,2010-05-16,13.517670820213233,spring
New York,2010-05-17,8.585143329338974,spring
New York,2010-05-18,7.545002914320632,spring
New York,2010-05-19,9.733048057504307,spring
New York,2010-05-20,8.02756633146521,spring
New York,2010-05-21,5.6477047118732875,spring
New York,2010-05-22,10.553463779787277,spring
New York,2010-05-23,10.315878092999672,spring
New York,2010-05-24,8.57102486737165,spring
New York,2010-05-25,10.673362843131226,spring
New York,2010-05-26,4.732619126899791,spring
New York,2010-05-27,3.113910070204291,spring
New York,2010-05-28,4.958066544074168,spring
New York,2010-05-29,12.843640136042758,spring
New York,2010-05-30,15.921058379963995,spring
New York,2010-05-31,22.110829666683532,spring
New York,2010-06-01,30.804252809337285,summer
New York,2010-06-02,24.293791849746178,summer
New York,2010-06-03,30.040023336487156,summer
New York,2010-06-04,23.554760580853017,summer
New York,2010-06-05,24.58901877957112,summer
New York,2010-06-06,24.67472460837607,summer
New York,2010-06-07,14.592103108882736,summer
New York,2010-06-08,17.37176378934359,summer
New York,2010-06-09,22.04486441161511,summer
New York,2010-06-10,33.667682697547015,summer
New York,2010-06-11,25.711336695483165,summer
New York,2010-06-12,31.67107622387189,summer
New York,2010-06-13,38.43142717446574,summer
New York,2010-06-14,19.825126199132935,summer
New York,2010-06-15,27.346416804084036,summer
New York,2010-06-16,29.8628311112477,summer
New York,2010-06-17,22.695604330906555,summer
New York,2010-06-18,22.582610420713824,summer
New York,2010-06-19,24.367144966330667,summer
New York,2010-06-20,18.142456427804674,summer
New York,2010-06-21,26.619727043581584,summer
New York,2010-06-22,15.53764034867413,summer
New York,2010-06-23,34.18865073332802,summer
New York,2010-06-24,26.34365048580881,summer
New York,2010-06-25,19.80253619336071,summer
New York,2010-06-26,28.03938225446713,summer
New York,2010-06-27,26.356223542089577,summer
New York,2010-06-28,28.486080762807877,summer
New York,2010-06-29,25.030857092924784,summer
New York,2010-06-30,24.433524534922206,summer
New York,2010-07-01,32.306233757026874,summer
New York,2010-07-02,20.71520852579037,summer
New York,2010-07-03,23.702554636145102,summer
New York,2010-07-04,25.553137481908504,summer
New York,2010-07-05,38.447418718513724,summer
New York,2010-07-06,23.20895412115438,summer
New York,2010-07-07,22.54372904756677,summer
New York,2010-07-08,26.610403422614137,summer
New York,2010-07-09,29.233567399998563,summer
New York,2010-07-10,29.016857232556085,summer
New York,2010-07-11,29.562670841255816,summer
New York,2010-07-12,26.46205524198867,summer
New York,2010-07-13,34.02345248997489,summer
New York,2010-07-14,32.727804180641975,summer
New York,2010-07-15,21.23823562867453,summer
New York,2010-07-16,23.026877776481083,summer
New York,2010-07-17,30.824190066781988,summer
New York,2010-07-18,18.15708719132402,summer
New York,2010-07-19,24.577858765106416,summer
New York,2010-07-20,26.503684245967666,summer
New York,2010-07-21,22.528374873206047,summer
New York,2010-07-22,27.14517502902197,summer
New York,2010-07-23,28.908462382605432,summer
New York,2010-07-24,21.860851477681305,summer
New York,2010-07-25,24.85598433016524,summer
New York,2010-07-26,29.01123383022816,summer
New York,2010-07-27,27.196183053840926,summer
New York,2010-07-28,22.4961992969355,summer
New York,2010-07-29,21.306023588145003,summer
New York,2010-07-30,27.2456029135344,summer
New York,2010-07-31,25.301584229704897,summer
New York,2010-08-01,26.022739401817567,summer
New York,2010-08-02,37.03208893033809,summer
New York,2010-08-03,21.186352914303896,summer
New York,2010-08-04,21.664608998322695,summer
New York,2010-08-05,24.57707080421497,summer
New York,2010-08-06,23.20856791257309,summer
New York,2010-08-07,20.19195516376422,summer
New York,2010-08-08,25.004100113802536,summer
New York,2010-08-09,25.788337945136337,summer
New York,2010-08-10,25.253522356056102,summer
New York,2010-08-11,24.66609850334494,summer
New York,2010-08-12,20.91154851973587,summer
New York,2010-08-13,34.23956943958672,summer
New York,2010-08-14,20.580560500801646,summer
New York,2010-08-15,16.128684355729852,summer
New York,2010-08-16,23.718422358573406,summer
New York,2010-08-17,27.642193784001936,summer
New York,2010-08-18,20.565679634869852,summer
New York,2010-08-19,28.58377196261717,summer
New York,2010-08-20,20.333633190815277,summer
New York,2010-08-21,21.52670651564269,summer
New York,2010-08-22,29.36500328014739,summer
New York,2010-08-23,27.647888798202334,summer
New York,2010-08-24,24.76302113262949,summer
New York,2010-08-25,24.95663273072843,summer
New York,2010-08-26,24.760057546005154,summer
New York,2010-08-27,19.73716775888007,summer
New York,2010-08-28,29.179100609613194,summer
New York,2010-08-29,16.659775405931953,summer
New York,2010-08-30,31.685223457518727,summer
New York,2010-08-31,19.702920020501416,summer
New York,2010-09-01,9.364559349662628,autumn
New York,2010-09-02,16.622034335581553,autumn
New York,2010-09-03,15.318842252082614,autumn
New York,2010-09-04,8.880866998321476,autumn
New York,2010-09-05,15.169799902451224,autumn
New York,2010-09-06,14.784906749246085,autumn
New York,2010-09-07,14.574989918520098,autumn
New York,2010-09-08,13.950674699454026,autumn
New York,2010-09-09,15.98521995643017,autumn
New York,2010-09-10,15.99733144868235,autumn
New York,2010-09-11,17.705065961004202,autumn
New York,2010-09-12,3.8293990096845256,autumn
New York,2010-09-13,10.073919728120845,autumn
New York,2010-09-14,11.741413176988837,autumn
New York,2010-09-15,27.060030827427354,autumn
New York,2010-09-16,24.051541396094045,autumn
New York,2010-09-17,10.703389678448232,autumn
New York,2010-09-18,11.222479291650208,autumn
New York,2010-09-19,20.539323538099783,autumn
New York,2010-09-20,16.448258355935252,autumn
New York,2010-09-21,14.830589113168001,autumn
New York,2010-09-22,9.81866364893207,autumn
New York,2010-09-23,6.048356333681886,autumn
New York,2010-09-24,9.976073466176379,autumn
New York,2010-09-25,12.857187849366966,autumn
New York,2010-09-26,19.45386402000251,autumn
New York,2010-09-27,19.899911087875164,autumn
New York,2010-09-28,13.256450331170146,autumn
New York,2010-09-29,11.018974533227091,autumn
New York,2010-09-30,3.9086199081339963,autumn
New York,2010-10-01,18.109215821448117,autumn
New York,2010-10-02,15.360282065553015,autumn
New York,2010-10-03,21.1331468933583,autumn
New York,2010-10-04,16.379315326107474,autumn
New York,2010-10-05,17.90706557855671,autumn
New York,2010-10-06,11.646828277787375,autumn
New York,2010-10-07,22.497632094521272,autumn
New York,2010-10-08,3.176162160738354,autumn
New York,2010-10-09,15.221324617841338,autumn
New York,2010-10-10,22.94812159195436,autumn
New York,2010-10-11,9.586518455042427,autumn
New York,2010-10-12,15.481029044576374,autumn
New York,2010-10-13,21.189042045280104,autumn
New York,2010-10-14,26.454921951713857,autumn
New York,2010-10-15,16.537305119762948,autumn
New York,2010-10-16,18.521814317236036,autumn
New York,2010-10-17,14.154637835214887,autumn
New York,2010-10-18,20.66065350979276,autumn
New York,2010-10-19,19.10564608893951,autumn
New York,2010-10-20,19.992759023365696,autumn
New York,2010-10-21,12.44406118670651,autumn
New York,2010-10-22,14.193701905004605,autumn
New York,2010-10-23,19.511969382156316,autumn
New York,2010-10-24,16.022411547038622,autumn
New York,2010-10-25,15.98695824045259,autumn
New York,2010-10-26,16.127549355586204,autumn
New York,2010-10-27,15.978352889504457,autumn
New York,2010-10-28,22.744160094952186,autumn
New York,2010-10-29,13.820385376776636,autumn
New York,2010-10-30,10.149297967173153,autumn
New York,2010-10-31,11.433265712501248,autumn
New York,2010-11-01,17.59424943254636,autumn
New York,2010-11-02,14.59882820283619,autumn
New York,2010-11-03,16.828058283001187,autumn
New York,2010-11-04,11.728269379327934,autumn
New York,2010-11-05,14.243719932775232,autumn
New York,2010-11-06,17.509989849044054,autumn
New York,2010-11-07,6.832492613274004,autumn
New York,2010-11-08,10.401461235665218,autumn
New York,2010-11-09,19.756432947173604,autumn
New York,2010-11-10,16.814677740672526,autumn
New York,2010-11-11,8.645118794992435,autumn
New York,2010-11-12,16.79234695680262,autumn
New York,2010-11-13,18.687918058461587,autumn
New York,2010-11-14,8.7782076043985,autumn
New York,2010-11-15,13.262254877252756,autumn
New York,2010-11-16,13.999138671720122,autumn
New York,2010-11-17,24.924645821454643,autumn
New York,2010-11-18,12.796639346047256,autumn
New York,2010-11-19,12.683359517296138,autumn
New York,2010-11-20,15.881126021707761,autumn
New York,2010-11-21,21.480036707292378,autumn
New York,2010-11-22,12.335846449839899,autumn
New York,2010-11-23,14.997091786160707,autumn
New York,2010-11-24,14.87923118313152,autumn
New York,2010-11-25,10.095042050787676,autumn
New York,2010-11-26,13.425045493336132,autumn
New York,2010-11-27,21.14396084428705,autumn
New York,2010-11-28,12.478370729305945,autumn
New York,2010-11-29,12.592641237478523,autumn
New York,2010-11-30,13.443207527755302,autumn
New York,2010-12-01,-4.951326919749698,winter
New York,2010-12-02,-1.1697400853758297,winter
New York,2010-12-03,4.027432774908438,winter
New York,2010-12-04,-3.1959469234739295,winter
New York,2010-12-05,1.624536622014027,winter
New York,2010-12-06,0.755456847798348,winter
New York,2010-12-07,10.323200241198558,winter
New York,2010-12-08,9.487230719678843,winter
New York,2010-12-09,0.8208213250280599,winter
New York,2010-12-10,7.008224419049664,winter
New York,2010-12-11,-7.303929842394201,winter
New York,2010-12-12,2.855207100607841,winter
New York,2010-12-13,-4.599930384947822,winter
New York,2010-12-14,-1.8180553567854334,winter
New York,2010-12-15,-2.0899071716062165,winter
New York,2010-12-16,4.152098929253495,winter
New York,2010-12-17,-10.58819262793458,winter
New York,2010-12-18,2.446267893015823,winter
New York,2010-12-19,-0.5967515836683343,winter
New York,2010-12-20,5.643467804253412,winter
New York,2010-12-21,7.70303873419293,winter
New York,2010-12-22,1.9039040393238207,winter
New York,2010-12-23,2.465209481939483,winter
New York,2010-12-24,-2.6697893656218765,winter
New York,2010-12-25,-2.53049617301413,winter
New York,2010-12-26,-1.4649744911012939,winter
New York,2010-12-27,5.776173358923906,winter
New York,2010-12-28,2.296764572576521,winter
New York,2010-12-29,-5.077631601316076,winter
New York,2010-12-30,6.647182071733095,winter
New York,2010-12-31,-3.459610968158909,winter
New York,2011-01-01,-3.7789941046235835,winter
New York,2011-01-02,0.023576331410929192,winter
New York,2011-01-03,-3.5173704793592164,winter
New York,2011-01-04,-6.7716556851241485,winter
New York,2011-01-05,4.814988498887125,winter
New York,2011-01-06,-6.148695757677704,winter
New York,2011-01-07,1.8071022980288773,winter
New York,2011-01-08,5.677168150955393,winter
New York,2011-01-09,5.396074966643676,winter
New York,2011-01-10,4.065213804640954,winter
New York,2011-01-11,9.144688268860868,winter
New York,2011-01-12,4.85359421145899,winter
New York,2011-01-13,-0.3209127436225278,winter
New York,2011-01-14,-0.09352080476904781,winter
New York,2011-01-15,2.0379664266739512,winter
New York,2011-01-16,-10.435385383816548,winter
New York,2011-01-17,-4.937833964440404,winter
New York,2011-01-18,9.867676936168676,winter
New York,2011-01-19,2.9468128402123828,winter
New York,2011-01-20,8.987449060270801,winter
New York,2011-01-21,1.4930064676669899,winter
New York,2011-01-22,3.7684669569983864,winter
New York,2011-01-23,1.9421271296646272,winter
New York,2011-01-24,-0.46408755685801506,winter
New York,2011-01-25,-11.594237754292854,winter
New York,2011-01-26,2.0743355721740193,winter
New York,2011-01-27,-1.6772171882429316,winter
New York,2011-01-28,-6.925121564461022,winter
New York,2011-01-29,-3.530289831396718,winter
New York,2011-01-30,-1.6547720135392707,winter
New York,2011-01-31,-2.0116473702299436,winter
New York,2011-02-01,-0.3418722751267772,winter
New York,2011-02-02,-7.800399505696652,winter
New York,2011-02-03,-9.409501902976405,winter
New York,2011-02-04,-2.763886990773331,winter
New York,2011-02-05,0.7487789350475399,winter
New York,2011-02-06,0.028167094227569116,winter
New York,2011-02-07,-1.1018465644331694,winter
New York,2011-02-08,6.252887906146861,winter
New York,2011-02-09,3.486431607468358,winter
New York,2011-02-10,-1.208597492465542,winter
New York,2011-02-11,-5.47262080124656,winter
New York,2011-02-12,1.0408960394148377,winter
New York,2011-02-13,4.66912643554756,winter
New York,2011-02-14,2.261115557249933,winter
New York,2011-02-15,2.7603693577014212,winter
New York,2011-02-16,4.160152999123089,winter
New York,2011-02-17,-2.4008730079375558,winter
New York,2011-02-18,0.28633435985492645,winter
New York,2011-02-19,-1.5814996346385992,winter
New York,2011-02-20,7.256656917341587,winter
New York,2011-02-21,3.910663404597372,winter
New York,2011-02-22,6.62109160489816,winter
New York,2011-02-23,4.19380068717189,winter
New York,2011-02-24,2.1060616703964734,winter
New York,2011-02-25,6.151074246559118,winter
New York,2011-02-26,-5.214345588530193,winter
New York,2011-02-27,2.2172664775925837,winter
New York,2011-02-28,3.532733409103953,winter
New York,2011-03-01,-0.4261064705026776,spring
New York,2011-03-02,-0.20230128776342227,spring
New York,2011-03-03,10.182821010367405,spring
New York,2011-03-04,7.2509600161361165,spring
New York,2011-03-05,8.484036358746314,spring
New York,2011-03-06,14.604059826933826,spring
New York,2011-03-07,8.065972348458036,spring
New York,2011-03-08,3.5728793404911476,spring
New York,2011-03-09,11.517874174843078,spring
New York,2011-03-10,1.0854066091629022,spring
New York,2011-03-11,2.749372855665106,spring
New York,2011-03-12,3.3306445317906377,spring
New York,2011-03-13,13.034703525996536,spring
New York,2011-03-14,8.826450925599724,spring
New York,2011-03-15,1.3472806243615416,spring
New York,2011-03-16,3.890977488867068,spring
New York,2011-03-17,13.02078340484889,spring
New York,2011-03-18,7.317424820575944,spring
New York,2011-03-19,9.33552471526347,spring
New York,2011-03-20,9.46147150717619,spring
New York,2011-03-21,15.531067401330748,spring
New York,2011-03-22,18.353998827159092,spring
New York,2011-03-23,14.902247109565675,spring
New York,2011-03-24,1.4887606972401883,spring
New York,2011-03-25,3.571052357699319,spring
New York,2011-03-26,7.253559892159632,spring
New York,2011-03-27,7.332394278735172,spring
New York,2011-03-28,16.336817757858547,spring
New York,2011-03-29,9.442042228898522,spring
New York,2011-03-30,13.59210090956174,spring
New York,2011-03-31,9.82778623660551,spring
New York,2011-04-01,7.971741576966309,spring
New York,2011-04-02,15.409646511003274,spring
New York,2011-04-03,9.783017634303686,spring
New York,2011-04-04,2.429109657413938,spring
New York,2011-04-05,5.1562515941572755,spring
New York,2011-04-06,8.765426499485299,spring
New York,2011-04-07,4.964116222028061,spring
New York,2011-04-08,19.34160831020773,spring
New York,2011-04-09,14.179940430303036,spring
New York,2011-04-10,7.348718382145238,spring
New York,2011-04-11,16.48015137169855,spring
New York,2011-04-12,11.071777514289765,spring
New York,2011-04-13,9.265700630930162,spring
New York,2011-04-14,10.998122052703424,spring
New York,2011-04-15,10.3341378255033,spring
New York,2011-04-16,9.524448181973575,spring
New York,2011-04-17,15.102027192374976,spring
New York,2011-04-18,9.44716447228341,spring
New York,2011-04-19,10.884203207837935,spring
New York,2011-04-20,9.539167598206308,spring
New York,2011-04-21,9.23787671785151,spring
New York,2011-04-22,16.794911726011797,spring
New York,2011-04-23,9.130480863385648,spring
New York,2011-04-24,13.892104480717757,spring
New York,2011-04-25,9.25358843017785,spring
New York,2011-04-26,7.25585634077437,spring
New York,2011-04-27,4.28104779983668,spring
New York,2011-04-28,7.77219212125269,spring
New York,2011-04-29,7.264226685394831,spring
New York,2011-04-30,2.7389286124347834,spring
New York,2011-05-01,7.619821561370317,spring
New York,2011-05-02,4.296954089683176,spring
New York,2011-05-03,10.733399787513047,spring
New York,2011-05-04,14.79934096814139,spring
New York,2011-05-05,9.242283545191658,spring
New York,2011-05-06,11.626652244472062,spring
New York,2011-05-07,15.21123430659133,spring
New York,2011-05-08,6.806308328817705,spring
New York,2011-05-09,13.839095020016648,spring
New York,2011-05-10,9.836767624243357,spring
New York,2011-05-11,5.390675760620564,spring
New York,2011-05-12,10.425801567248593,spring
New York,2011-05-13,12.045636355443856,spring
New York,2011-05-14,15.313666660832142,spring
New York,2011-05-15,4.500747066566145,spring
New York,2011-05-16,9.324655830310448,spring
New York,2011-05-17,12.705476963543415,spring
New York,2011-05-18,14.592669191397754,spring
New York,2011-05-19,5.982095092557976,spring
New York,2011-05-20,10.699929517530476,spring
New York,2011-05-21,12.464740779871072,spring
New York,2011-05-22,0.15894212448480793,spring
New York,2011-05-23,11.720574861751999,spring
New York,2011-05-24,8.117139932106165,spring
New York,2011-05-25,13.707286367793937,spring
New York,2011-05-26,14.249401675851178,spring
New York,2011-05-27,9.20993143313771,spring
New York,2011-05-28,18.82942742542724,spring
New York,2011-05-29,9.41674459849313,spring
New York,2011-05-30,8.558527104196111,spring
New York,2011-05-31,16.330607509459192,spring
New York,2011-06-01,33.66825888700497,summer
New York,2011-06-02,22.778304434509515,summer
New York,2011-06-03,31.376656794378288,summer
New York,2011-06-04,31.616690238089227,summer
New York,2011-06-05,27.489828182416353,summer
New York,2011-06-06,22.588128064102253,summer
New York,2011-06-07,34.82557334920437,summer
New York,2011-06-08,21.941547441412183,summer
New York,2011-06-09,32.3124808960027,summer
New York,2011-06-10,29.041330241826547,summer
New York,2011-06-11,31.13826668264656,summer
New York,2011-06-12,32.09961370040289,summer
New York,2011-06-13,18.842244484446535,summer
New York,2011-06-14,16.61550131703469,summer
New York,2011-06-15,21.691542749910873,summer
New York,2011-06-16,27.01268860267375,summer
New York,2011-06-17,30.11715228871501,summer
New York,2011-06-18,25.785575114198632,summer
New York,2011-06-19,27.206295266138053,summer
New York,2011-06-20,26.565102961088517,summer
New York,2011-06-21,28.91191041565218,summer
New York,2011-06-22,26.538054742753314,summer
New York,2011-06-23,23.623569352624266,summer
New York,2011-06-24,21.77884121775398,summer
New York,2011-06-25,22.792508494742926,summer
New York,2011-06-26,10.118397306201972,summer
New York,2011-06-27,24.71790377263507,summer
New York,2011-06-28,23.59111089559779,summer
New York,2011-06-29,26.15812411450767,summer
New York,2011-06-30,30.833579766437172,summer
New York,2011-07-01,23.773292132164034,summer
New York,2011-07-02,29.697956198611426,summer
New York,2011-07-03,25.93473686805305,summer
New York,2011-07-04,29.91404330509983,summer
New York,2011-07-05,20.455301128978594,summer
New York,2011-07-06,22.15529425234889,summer
New York,2011-07-07,29.15393762456634,summer
New York,2011-07-08,21.391207862642617,summer
New York,2011-07-09,20.465489661639914,summer
New York,2011-07-10,21.13810163597598,summer
New York,2011-07-11,20.15114240988807,summer
New York,2011-07-12,34.029798758012475,summer
New York,2011-07-13,27.477089010542276,summer
New York,2011-07-14,24.782839680177208,summer
New York,2011-07-15,26.9418314757126,summer
New York,2011-07-16,17.14181718991285,summer
New York,2011-07-17,32.46139871884433,summer
New York,2011-07-18,25.719205884530712,summer
New York,2011-07-19,24.314459032199174,summer
New York,2011-07-20,24.22820209500357,summer
New York,2011-07-21,18.53520562215654,summer
New York,2011-07-22,26.394105975760485,summer
New York,2011-07-23,29.299579917704452,summer
New York,2011-07-24,23.469890000064225,summer
New York,2011-07-25,23.333780254139146,summer
New York,2011-07-26,25.075130543748713,summer
New York,2011-07-27,25.194464930119302,summer
New York,2011-07-28,26.836176185890874,summer
New York,2011-07-29,26.222520636768262,summer
New York,2011-07-30,23.323526403032396,summer
New York,2011-07-31,33.579545997908795,summer
New York,2011-08-01,19.15407581688148,summer
New York,2011-08-02,17.979511278672135,summer
New York,2011-08-03,25.003453346019455,summer
New York,2011-08-04,25.08699090212165,summer
New York,2011-08-05,23.62548152975406,summer
New York,2011-08-06,25.342794737909294,summer
New York,2011-08-07,24.18370680896781,summer
New York,2011-08-08,22.22165652611223,summer
New York,2011-08-09,17.74216731193842,summer
New York,2011-08-10,27.362603137403987,summer
New York,2011-08-11,15.464539330180445,summer
New York,2011-08-12,27.510034609406432,summer
New York,2011-08-13,32.04332362657808,summer
New York,2011-08-14,19.182234757364327,summer
New York,2011-08-15,32.44225744241033,summer
New York,2011-08-16,19.553418871401103,summer
New York,2011-08-17,21.616051106939622,summer
New York,2011-08-18,26.742159291089095,summer
New York,2011-08-19,22.614653854356945,summer
New York,2011-08-20,27.724538234664294,summer
New York,2011-08-21,38.6564846214343,summer
New York,2011-08-22,28.70165511541714,summer
New York,2011-08-23,22.873441167423117,summer
New York,2011-08-24,26.18758541070122,summer
New York,2011-08-25,28.255415937180235,summer
New York,2011-08-26,31.629091265258545,summer
New York,2011-08-27,25.783237028346797,summer
New York,2011-08-28,22.290078429932162,summer
New York,2011-08-29,26.189445120413716,summer
New York,2011-08-30,27.97901109076308,summer
New York,2011-08-31,25.738907567539755,summer
New York,2011-09-01,6.841970643406285,autumn
New York,2011-09-02,7.2254908943368825,autumn
New York,2011-09-03,18.43793698651829,autumn
New York,2011-09-04,15.259550138600952,autumn
New York,2011-09-05,19.61201121370295,autumn
New York,2011-09-06,15.997699509230303,autumn
New York,2011-09-07,9.793182605238187,autumn
New York,2011-09-08,12.663993210043241,autumn
New York,2011-09-09,16.24661239011723,autumn
New York,2011-09-10,12.35780574428422,autumn
New York,2011-09-11,18.37854654936246,autumn
New York,2011-09-12,20.306252874322738,autumn
New York,2011-09-13,17.710649682323968,autumn
New York,2011-09-14,17.132631562424667,autumn
New York,2011-09-15,19.047044575812574,autumn
New York,2011-09-16,14.124558356653015,autumn
New York,2011-09-17,17.470664773974164,autumn
New York,2011-09-18,13.73001683175742,autumn
New York,2011-09-19,9.120093596012282,autumn
New York,2011-09-20,9.185031287427922,autumn
New York,2011-09-21,16.11111056201851,autumn
New York,2011-09-22,11.440622739442631,autumn
New York,2011-09-23,8.04332070543137,autumn
New York,2011-09-24,19.387728526030443,autumn
New York,2011-09-25,9.689405838354503,autumn
New York,2011-09-26,21.615974930673577,autumn
New York,2011-09-27,12.987802992892737,autumn
New York,2011-09-28,13.084018679308944,autumn
New York,2011-09-29,13.825601684991652,autumn
New York,2011-09-30,15.350019714987356,autumn
New York,2011-10-01,6.6936963011745725,autumn
New York,2011-10-02,14.038720721889623,autumn
New York,2011-10-03,13.574950458299526,autumn
New York,2011-10-04,11.39461331790176,autumn
New York,2011-10-05,17.471441751836338,autumn
New York,2011-10-06,20.480740798408682,autumn
New York,2011-10-07,11.600117895601297,autumn
New York,2011-10-08,12.529872312932977,autumn
New York,2011-10-09,17.32545799181359,autumn
New York,2011-10-10,9.937586758479213,autumn
New York,2011-10-11,14.21058265534964,autumn
New York,2011-10-12,5.4209776274208,autumn
New York,2011-10-13,14.39605927742166,autumn
